Class,City,State,Country,Zipcode,Patent,GYear,AppYearStr,lower,upper,Location,Category,csacode,msacode
525,BELCHERTOWN,MA,US,1007,06476127,2002,2000,06476127-1,06476127-1,BELCHERTOWN-MA-US,Chemical,44140,44140
482,BELCHERTOWN,MA,US,1007,04354676,1982,1978,04256302-2,04256302-2,BELCHERTOWN-MA-US,Mechanical,44140,44140
473,BELCHERTOWN,MA,US,1007,06935967,2005,2003,04762322-4,04762322-4,BELCHERTOWN-MA-US,Others,44140,44140
248,BELCHERTOWN,MA,US,1007,04422615,1983,1982,04422615-1,04422615-1,BELCHERTOWN-MA-US,Others,44140,44140
428,BELCHERTOWN,MA,US,1007,04333980,1982,1979,04333980-1,04333980-1,BELCHERTOWN-MA-US,Others,44140,44140
604,BELCHERTOWN,MA,US,1007,05439454,1995,1992,05439454-4,05439454-4,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
123,BELCHERTOWN,MA,US,1007,04584972,1986,1984,04584972-4,04584972-4,BELCHERTOWN-MA-US,Mechanical,44140,44140
473,BELCHERTOWN,MA,US,1007,06890267,2005,2004,04762322-4,04762322-4,BELCHERTOWN-MA-US,Others,44140,44140
345,BELCHERTOWN,MA,US,1007,07019759,2006,2000,06397862-3,06397862-3,BELCHERTOWN-MA-US,Computers & Communications,44140,44140
428,BELCHERTOWN,MA,US,1007,04861668,1989,1988,04693957-2,04693957-2,BELCHERTOWN-MA-US,Others,44140,44140
430,BELCHERTOWN,MA,US,1007,05340681,1994,1993,04886731-1,04886731-1,BELCHERTOWN-MA-US,Chemical,44140,44140
715,BELCHERTOWN,MA,US,1007,06920619,2005,1998,06920619-0,06920619-0,BELCHERTOWN-MA-US,NA,44140,44140
800,BELCHERTOWN,MA,US,1007,05945577,1999,1997,05496720-4,05496720-4,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
,BELCHERTOWN,MA,US,1007,D0419626,2000,1998,D0410511-2,D0410511-2,BELCHERTOWN-MA-US,NA,44140,44140
273,BELCHERTOWN,MA,US,1007,07819404,2010,2008,05386659-2,05386659-2,BELCHERTOWN-MA-US,Others,44140,44140
715,BELCHERTOWN,MA,US,1007,06100881,2000,1997,06100881-2,06100881-2,BELCHERTOWN-MA-US,NA,44140,44140
385,BELCHERTOWN,MA,US,1007,07421174,2008,2006,06532773-2,06532773-2,BELCHERTOWN-MA-US,Computers & Communications,44140,44140
430,BELCHERTOWN,MA,US,1007,06638679,2003,2001,04886731-1,04886731-1,BELCHERTOWN-MA-US,Chemical,44140,44140
604,BELCHERTOWN,MA,US,1007,05613963,1997,1995,05613963-3,05613963-3,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
379,BELCHERTOWN,MA,US,1007,06707903,2004,2003,06707903-7,06707903-7,BELCHERTOWN-MA-US,Computers & Communications,44140,44140
800,BELCHERTOWN,MA,US,1007,06235969,2001,1997,05905042-2,05905042-2,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
528,BELCHERTOWN,MA,US,1007,04113700,1978,1977,04022942-2,04022942-2,BELCHERTOWN-MA-US,Chemical,44140,44140
800,BELCHERTOWN,MA,US,1007,06235970,2001,1997,05905042-2,05905042-2,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
430,BELCHERTOWN,MA,US,1007,05789134,1998,1996,05363179-1,05363179-1,BELCHERTOWN-MA-US,Chemical,44140,44140
425,BELCHERTOWN,MA,US,1007,05122046,1992,1991,05122046-1,05122046-1,BELCHERTOWN-MA-US,Mechanical,44140,44140
428,BELCHERTOWN,MA,US,1007,05397634,1995,1993,05363179-1,05363179-1,BELCHERTOWN-MA-US,Others,44140,44140
714,BELCHERTOWN,MA,US,1007,07313738,2007,2005,07091743-1,07091743-1,BELCHERTOWN-MA-US,Computers & Communications,44140,44140
280,BELCHERTOWN,MA,US,1007,05833256,1998,1996,05833256-1,05833256-1,BELCHERTOWN-MA-US,Mechanical,44140,44140
525,BELCHERTOWN,MA,US,1007,04904738,1990,1989,04693957-2,04693957-2,BELCHERTOWN-MA-US,Chemical,44140,44140
250,BELCHERTOWN,MA,US,1007,06900438,2005,2003,06870162-0,06870162-0,BELCHERTOWN-MA-US,Electrical & Electronic,44140,44140
524,BELCHERTOWN,MA,US,1007,04122054,1978,1977,04022942-2,04022942-2,BELCHERTOWN-MA-US,Chemical,44140,44140
156,BELCHERTOWN,MA,US,1007,06171422,2001,1998,05363179-1,05363179-1,BELCHERTOWN-MA-US,Chemical,44140,44140
526,BELCHERTOWN,MA,US,1007,04816535,1989,1986,04693957-2,04693957-2,BELCHERTOWN-MA-US,Chemical,44140,44140
800,BELCHERTOWN,MA,US,1007,05994619,1999,1996,05496720-4,05496720-4,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
428,BELCHERTOWN,MA,US,1007,06048604,2000,1998,05363179-1,05363179-1,BELCHERTOWN-MA-US,Others,44140,44140
,BELCHERTOWN,MA,US,1007,D0424143,2000,1998,D0410511-2,D0410511-2,BELCHERTOWN-MA-US,NA,44140,44140
524,BELCHERTOWN,MA,US,1007,06995207,2006,2003,06870808-0,06870808-0,BELCHERTOWN-MA-US,Chemical,44140,44140
43,BELCHERTOWN,MA,US,1007,05448850,1995,1994,04228609-1,04228609-1,BELCHERTOWN-MA-US,Others,44140,44140
,BELCHERTOWN,MA,US,1007,D0415541,1999,1998,D0410511-2,D0410511-2,BELCHERTOWN-MA-US,NA,44140,44140
428,BELCHERTOWN,MA,US,1007,06660348,2003,2002,06482883-2,06482883-2,BELCHERTOWN-MA-US,Others,44140,44140
800,BELCHERTOWN,MA,US,1007,06215041,2001,1998,05905042-2,05905042-2,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
703,BELCHERTOWN,MA,US,1007,07558707,2009,2003,07558707-0,07558707-0,BELCHERTOWN-MA-US,NA,44140,44140
525,BELCHERTOWN,MA,US,1007,04284737,1981,1979,04017559-2,04017559-2,BELCHERTOWN-MA-US,Chemical,44140,44140
43,BELCHERTOWN,MA,US,1007,04228609,1980,1979,04228609-1,04228609-1,BELCHERTOWN-MA-US,Others,44140,44140
156,BELCHERTOWN,MA,US,1007,05766398,1998,1993,05363179-1,05363179-1,BELCHERTOWN-MA-US,Chemical,44140,44140
250,BELCHERTOWN,MA,US,1007,05247184,1993,1992,05247184-1,05247184-1,BELCHERTOWN-MA-US,Electrical & Electronic,44140,44140
528,BELCHERTOWN,MA,US,1007,05200498,1993,1992,05130370-2,05130370-2,BELCHERTOWN-MA-US,Chemical,44140,44140
360,BELCHERTOWN,MA,US,1007,06900960,2005,2001,06900960-3,06900960-3,BELCHERTOWN-MA-US,Computers & Communications,44140,44140
379,BELCHERTOWN,MA,US,1007,05828730,1998,1996,05828730-2,05828730-2,BELCHERTOWN-MA-US,Computers & Communications,44140,44140
430,BELCHERTOWN,MA,US,1007,05475480,1995,1994,05363179-1,05363179-1,BELCHERTOWN-MA-US,Chemical,44140,44140
430,BELCHERTOWN,MA,US,1007,05488455,1996,1995,05363179-1,05363179-1,BELCHERTOWN-MA-US,Chemical,44140,44140
435,BELCHERTOWN,MA,US,1007,05712114,1998,1995,05712114-3,05712114-3,BELCHERTOWN-MA-US,Drugs & Medical,44140,44140
524,BELCHERTOWN,MA,US,1007,04988749,1991,1989,04988749-2,04988749-2,BELCHERTOWN-MA-US,Chemical,44140,44140
144,BELCHERTOWN,MA,US,1007,05894873,1999,1997,05894873-1,05894873-1,BELCHERTOWN-MA-US,Mechanical,44140,44140
428,BELCHERTOWN,MA,US,1007,05869179,1999,1996,05363179-1,05363179-1,BELCHERTOWN-MA-US,Others,44140,44140
526,BELCHERTOWN,MA,US,1007,04945143,1990,1989,04693957-2,04693957-2,BELCHERTOWN-MA-US,Chemical,44140,44140
65,BELCHERTOWN,MA,US,1007,06718800,2004,2000,06532773-2,06532773-2,BELCHERTOWN-MA-US,Mechanical,44140,44140
